,runoff_obs,basin_cfs_pred,Id,year,month,day,precip,tmax,tmin
2162,3.4,15.680183999999999,2163,2008,9,1,0.57,75.1,44.3
2163,3.2,3.547681,2164,2008,9,2,0.0,62.0,38.3
2164,3.2,3.473301,2165,2008,9,3,0.0,64.1,38.8
2165,3.1,3.5987,2166,2008,9,4,0.0,72.1,46.3
2166,3.1,3.882635,2167,2008,9,5,0.0,78.2,47.6
2167,3.0,3.6833449999999996,2168,2008,9,6,0.0,73.2,46.2
2168,3.0,3.629747,2169,2008,9,7,0.0,76.4,49.2
2169,2.9,3.556513,2170,2008,9,8,0.0,79.9,53.4
2170,3.0,3.439667,2171,2008,9,9,0.0,79.7,54.7
2171,3.0,5.388548999999999,2172,2008,9,10,0.11,71.9,49.0
2172,2.9,3.4580919999999997,2173,2008,9,11,0.01,66.1,46.8
2173,2.9,3.3793349999999998,2174,2008,9,12,0.0,65.0,42.5
2174,2.8,3.3145569999999998,2175,2008,9,13,0.0,71.3,43.6
2175,2.7,3.2370360000000002,2176,2008,9,14,0.0,74.7,50.9
2176,2.7,3.164388,2177,2008,9,15,0.0,77.1,51.2
2177,2.6,3.088674,2178,2008,9,16,0.0,76.7,52.1
2178,2.6,3.024564,2179,2008,9,17,0.0,79.4,53.1
2179,2.6,2.950335,2180,2008,9,18,0.0,76.0,53.1
2180,2.5,3.167469,2181,2008,9,19,0.0,73.6,51.7
2181,2.5,2.845777,2182,2008,9,20,0.0,75.3,53.5
2182,2.4,2.7856959999999997,2183,2008,9,21,0.0,72.4,47.3
2183,2.4,2.736512,2184,2008,9,22,0.0,72.2,44.0
2184,2.4,2.686322,2185,2008,9,23,0.0,64.7,41.4
2185,2.4,2.6537290000000002,2186,2008,9,24,0.0,68.7,40.0
2186,2.3,2.6088259999999996,2187,2008,9,25,0.0,76.1,47.1
2187,2.3,2.553662,2188,2008,9,26,0.0,77.3,51.8
2188,2.3,2.5027909999999998,2189,2008,9,27,0.0,77.7,52.6
2189,2.3,4.431464,2190,2008,9,28,0.06,73.9,51.9
2190,2.3,2.504275,2191,2008,9,29,0.0,74.2,53.1
2191,2.2,2.46101,2192,2008,9,30,0.0,74.3,52.9
2192,2.2,2.422596,2193,2008,10,1,0.0,74.9,51.9
2193,2.2,2.37926,2194,2008,10,2,0.0,75.5,52.6
2194,2.3,2.40895,2195,2008,10,3,0.01,73.0,47.2
2195,2.2,2.798794,2196,2008,10,4,0.05,68.8,46.4
2196,2.0,2.563037,2197,2008,10,5,0.14,52.6,37.7
2197,2.0,2.283347,2198,2008,10,6,0.0,53.5,35.3
2198,1.9,2.2652400000000004,2199,2008,10,7,0.0,59.0,37.7
2199,1.9,2.272027,2200,2008,10,8,0.0,70.0,42.6
2200,1.9,2.238775,2201,2008,10,9,0.0,69.0,43.3
2201,1.9,2.214436,2202,2008,10,10,0.0,66.7,28.9
2202,2.0,3.133781,2203,2008,10,11,0.26,39.0,23.2
2203,2.0,2.21332,2204,2008,10,12,0.08,31.2,16.8
2204,2.0,2.199121,2205,2008,10,13,0.0,32.0,19.3
2205,2.0,2.1855569999999997,2206,2008,10,14,0.0,39.8,20.2
2206,2.0,2.172765,2207,2008,10,15,0.0,52.2,27.4
2207,2.0,2.186652,2208,2008,10,16,0.0,64.3,34.9
2208,1.9,2.1588220000000002,2209,2008,10,17,0.0,64.8,40.8
2209,1.9,2.154591,2210,2008,10,18,0.0,68.2,42.9
2210,1.8,2.138296,2211,2008,10,19,0.0,66.8,43.9
2211,1.8,2.121197,2212,2008,10,20,0.0,64.2,42.8
2212,1.8,2.115361,2213,2008,10,21,0.0,64.3,41.3
2213,1.7,2.103026,2214,2008,10,22,0.0,58.6,28.5
2214,1.8,2.096877,2215,2008,10,23,0.0,48.5,26.8
2215,1.7,2.091041,2216,2008,10,24,0.0,58.3,31.5
2216,1.7,2.084765,2217,2008,10,25,0.0,60.3,36.1
2217,1.7,2.0781970000000003,2218,2008,10,26,0.0,67.4,38.6
2218,1.7,2.072374,2219,2008,10,27,0.0,62.0,39.0
2219,1.6,2.072732,2220,2008,10,28,0.0,69.4,40.9
2220,1.6,2.0671209999999998,2221,2008,10,29,0.0,70.7,45.5
2221,1.6,2.060952,2222,2008,10,30,0.0,69.4,44.8
2222,1.6,2.05675,2223,2008,10,31,0.0,67.9,44.3
2223,1.7,2.452561,2224,2008,11,1,0.02,61.0,48.1
2224,2.0,2.328769,2225,2008,11,2,0.05,60.3,46.4
2225,1.9,2.052542,2226,2008,11,3,0.27,51.1,34.0
2226,1.9,2.4082830000000004,2227,2008,11,4,0.0,50.2,33.0
2227,1.8,2.0470740000000003,2228,2008,11,5,0.0,42.2,24.4
2228,1.9,2.0445740000000003,2229,2008,11,6,0.0,36.4,19.0
2229,1.9,2.042287,2230,2008,11,7,0.0,42.3,22.1
2230,1.9,2.040166,2231,2008,11,8,0.0,50.6,29.5
2231,2.0,2.1874740000000004,2232,2008,11,9,0.02,54.9,33.0
2232,1.9,2.743372,2233,2008,11,10,0.19,41.9,30.5
2233,1.9,2.058128,2234,2008,11,11,0.01,45.6,27.8
2234,1.9,2.045384,2235,2008,11,12,0.01,42.2,27.0
2235,1.9,2.039489,2236,2008,11,13,0.0,50.6,30.8
2236,1.9,2.036636,2237,2008,11,14,0.0,59.8,32.6
2237,1.8,2.0340279999999997,2238,2008,11,15,0.0,45.7,26.5
2238,1.8,2.0316560000000004,2239,2008,11,16,0.0,53.0,29.5
2239,1.8,2.029741,2240,2008,11,17,0.0,62.4,35.6
2240,1.8,2.027534,2241,2008,11,18,0.0,62.4,37.2
2241,1.8,2.02579,2242,2008,11,19,0.0,64.1,36.4
2242,1.8,2.0237950000000002,2243,2008,11,20,0.0,61.5,34.8
2243,1.8,2.021993,2244,2008,11,21,0.0,57.9,33.0
2244,1.8,2.020337,2245,2008,11,22,0.0,44.1,25.7
2245,1.8,2.018739,2246,2008,11,23,0.0,55.5,27.0
2246,1.7,2.017189,2247,2008,11,24,0.0,44.3,25.1
2247,1.8,2.01568,2248,2008,11,25,0.0,47.6,27.1
2248,1.8,2.014205,2249,2008,11,26,0.0,51.4,31.6
2249,1.8,2.054425,2250,2008,11,27,0.06,42.4,33.1
2250,1.7,2.0114099999999997,2251,2008,11,28,0.0,43.0,30.3
2251,1.7,2.010007,2252,2008,11,29,0.0,46.0,28.7
2252,1.7,2.008623,2253,2008,11,30,0.0,50.2,31.5
2253,1.7,2.0072650000000003,2254,2008,12,1,0.0,55.5,32.2
2254,1.7,2.007691,2255,2008,12,2,0.0,64.1,36.3
2255,1.7,2.0046009999999996,2256,2008,12,3,0.0,55.2,25.3
2256,1.7,2.003268,2257,2008,12,4,0.0,43.1,24.0
2257,1.7,2.0019400000000003,2258,2008,12,5,0.0,38.3,18.1
2258,1.8,2.0006169999999996,2259,2008,12,6,0.0,41.5,19.8
2259,1.7,1.9992990000000002,2260,2008,12,7,0.0,50.8,28.1
2260,1.7,1.997985,2261,2008,12,8,0.0,50.1,29.4
2261,1.7,1.9995759999999998,2262,2008,12,9,0.0,40.0,17.9
2262,1.6,1.995375,2263,2008,12,10,0.0,35.5,14.0
2263,1.5,1.9940740000000001,2264,2008,12,11,0.0,49.9,23.7
2264,1.4,1.992778,2265,2008,12,12,0.0,44.8,25.4
2265,1.3,1.991485,2266,2008,12,13,0.08,48.5,29.0
2266,1.3,1.9901970000000002,2267,2008,12,14,0.0,38.5,7.8
2267,1.2,1.9889130000000002,2268,2008,12,15,0.0,23.9,7.4
2268,1.2,1.987632,2269,2008,12,16,0.09,25.2,13.6
2269,1.2,1.9863549999999999,2270,2008,12,17,0.0,27.1,7.4
2270,1.2,1.985082,2271,2008,12,18,0.09,26.9,8.6
2271,1.1,1.983812,2272,2008,12,19,0.0,33.2,17.8
2272,1.0,1.982546,2273,2008,12,20,0.06,31.7,13.1
2273,0.97,1.9812830000000001,2274,2008,12,21,0.0,28.5,11.4
2274,0.93,1.9800240000000002,2275,2008,12,22,0.0,41.0,18.7
2275,0.89,1.978836,2276,2008,12,23,0.01,37.0,14.5
2276,0.87,1.9775150000000001,2277,2008,12,24,0.0,28.1,7.9
2277,0.85,1.976266,2278,2008,12,25,0.11,32.8,13.4
2278,0.82,1.9750189999999999,2279,2008,12,26,0.65,32.8,11.6
2279,0.78,1.9737759999999998,2280,2008,12,27,0.0,19.9,-0.5
2280,0.75,1.972536,2281,2008,12,28,0.0,30.1,3.2
2281,0.74,1.9712990000000001,2282,2008,12,29,0.0,43.7,24.4
2282,0.73,1.9700650000000002,2283,2008,12,30,0.0,53.6,28.6
2283,0.73,1.968834,2284,2008,12,31,0.0,46.8,22.8
2284,0.76,1.9676049999999998,2285,2009,1,1,0.0,47.7,25.7
2285,0.79,1.96638,2286,2009,1,2,0.0,50.6,28.2
2286,0.76,2.023483,2287,2009,1,3,0.08,51.5,20.9
2287,0.76,1.964125,2288,2009,1,4,0.0,24.7,4.2
2288,0.75,1.962896,2289,2009,1,5,0.0,23.9,0.4
2289,0.75,1.961671,2290,2009,1,6,0.01,32.2,14.6
2290,0.75,1.960449,2291,2009,1,7,0.0,40.6,23.4
2291,0.76,1.95923,2292,2009,1,8,0.0,53.7,27.5
2292,0.76,2.0036,2293,2009,1,9,0.03,55.0,25.2
2293,0.78,1.956943,2294,2009,1,10,0.0,34.8,15.1
2294,0.79,1.955725,2295,2009,1,11,0.0,42.8,18.0
2295,0.86,1.954511,2296,2009,1,12,0.0,46.8,26.0
2296,0.84,1.9533,2297,2009,1,13,0.0,45.5,24.1
2297,0.87,1.952093,2298,2009,1,14,0.0,49.3,24.8
2298,0.86,1.9508880000000002,2299,2009,1,15,0.0,48.6,24.4
2299,0.89,1.949688,2300,2009,1,16,0.0,45.1,23.5
2300,0.92,1.948489,2301,2009,1,17,0.0,47.3,24.8
2301,0.91,1.947293,2302,2009,1,18,0.0,45.2,23.8
2302,0.89,1.9461009999999999,2303,2009,1,19,0.0,48.2,24.0
2303,0.87,1.944914,2304,2009,1,20,0.0,48.5,25.4
2304,0.83,1.943731,2305,2009,1,21,0.0,48.5,26.8
2305,0.82,1.9425569999999999,2306,2009,1,22,0.0,50.0,31.5
2306,0.82,2.120351,2307,2009,1,23,0.17,52.4,36.0
2307,0.9,2.160951,2308,2009,1,24,0.18,48.4,34.0
2308,0.93,2.254578,2309,2009,1,25,0.81,46.4,30.3
2309,0.89,1.9387159999999999,2310,2009,1,26,0.28,33.4,19.3
2310,0.86,1.937488,2311,2009,1,27,0.17,22.7,8.9
2311,0.84,1.9362689999999998,2312,2009,1,28,0.0,26.7,7.0
2312,0.83,1.935053,2313,2009,1,29,0.0,37.7,15.7
2313,0.81,1.933847,2314,2009,1,30,0.0,37.8,15.6
2314,0.8,1.9326439999999998,2315,2009,1,31,0.0,44.8,22.7
2315,0.79,1.9314490000000002,2316,2009,2,1,0.0,47.8,20.4
2316,0.78,1.9302540000000001,2317,2009,2,2,0.0,38.2,19.0
2317,0.78,1.929066,2318,2009,2,3,0.0,45.3,22.1
2318,0.77,1.9278830000000002,2319,2009,2,4,0.0,48.0,24.5
2319,0.77,1.9267040000000002,2320,2009,2,5,0.0,48.6,25.5
2320,0.77,1.9257939999999998,2321,2009,2,6,0.0,48.7,29.7
2321,0.77,1.950553,2322,2009,2,7,0.61,41.0,28.5
2322,0.77,1.92386,2323,2009,2,8,0.99,33.5,27.9
2323,0.78,1.922123,2324,2009,2,9,0.24,33.1,25.1
2324,0.78,1.920943,2325,2009,2,10,0.16,30.9,18.5
2325,0.78,1.9197810000000002,2326,2009,2,11,0.0,30.1,11.4
2326,0.79,1.918623,2327,2009,2,12,0.09,34.1,15.0
2327,0.8,1.917468,2328,2009,2,13,0.26,25.0,9.4
2328,0.82,1.9163169999999998,2329,2009,2,14,0.14,27.8,10.4
2329,0.8,1.915169,2330,2009,2,15,0.0,30.9,10.3
2330,0.8,1.9140240000000002,2331,2009,2,16,0.0,34.9,14.0
2331,0.8,1.914623,2332,2009,2,17,0.25,38.4,22.5
2332,0.8,1.911748,2333,2009,2,18,0.0,36.1,15.4
2333,0.8,1.910612,2334,2009,2,19,0.0,35.9,14.8
2334,0.8,1.9094779999999998,2335,2009,2,20,0.0,38.6,17.3
2335,0.8,1.908348,2336,2009,2,21,0.0,48.0,20.7
2336,0.8,1.9072189999999998,2337,2009,2,22,0.0,46.3,24.2
2337,0.81,1.906136,2338,2009,2,23,0.0,48.7,33.3
2338,0.82,1.905818,2339,2009,2,24,0.0,51.3,32.2
2339,0.83,1.909703,2340,2009,2,25,0.0,53.8,31.8
2340,0.85,1.903018,2341,2009,2,26,0.0,48.4,27.9
2341,0.87,1.901647,2342,2009,2,27,0.0,46.7,22.7
2342,0.89,1.900713,2343,2009,2,28,0.0,35.3,17.1
2343,0.93,1.89942,2344,2009,3,1,0.0,47.1,20.2
2344,1.0,1.9063139999999998,2345,2009,3,2,0.0,57.6,34.8
2345,1.1,1.916614,2346,2009,3,3,0.0,54.5,40.3
2346,1.0,1.9341439999999999,2347,2009,3,4,0.0,53.5,39.2
2347,1.0,1.914966,2348,2009,3,5,0.27,43.6,20.2
2348,1.0,1.9042810000000001,2349,2009,3,6,0.0,37.0,14.8
2349,1.0,1.901302,2350,2009,3,7,0.06,35.2,15.6
2350,1.0,1.898671,2351,2009,3,8,0.0,37.3,13.9
2351,1.0,1.896323,2352,2009,3,9,0.0,45.4,23.5
2352,1.0,1.8944450000000002,2353,2009,3,10,0.12,37.3,12.5
2353,1.0,1.8922849999999998,2354,2009,3,11,0.0,37.3,9.7
2354,1.0,1.890516,2355,2009,3,12,0.0,43.3,18.2
2355,1.0,1.8888740000000002,2356,2009,3,13,0.0,40.6,18.7
2356,1.0,1.8873380000000002,2357,2009,3,14,0.0,44.9,18.2
2357,1.0,1.8891939999999998,2358,2009,3,15,0.0,53.8,25.3
2358,1.0,1.88978,2359,2009,3,16,0.0,52.5,30.2
2359,1.1,1.893863,2360,2009,3,17,0.0,58.9,35.2
2360,1.1,1.946694,2361,2009,3,18,0.0,59.8,35.1
2361,1.1,1.974534,2362,2009,3,19,0.0,57.7,34.7
2362,1.1,2.054627,2363,2009,3,20,0.0,61.0,36.2
2363,1.2,2.158647,2364,2009,3,21,0.0,62.5,38.5
2364,1.2,2.199047,2365,2009,3,22,0.0,58.4,37.5
2365,1.1,2.103008,2366,2009,3,23,0.34,41.6,25.7
2366,1.2,2.05698,2367,2009,3,24,0.0,39.9,21.1
2367,1.1,2.028531,2368,2009,3,25,0.0,43.3,21.2
2368,1.1,2.082417,2369,2009,3,26,0.16,45.7,28.3
2369,1.1,1.9847869999999999,2370,2009,3,27,0.0,34.9,15.8
2370,1.1,1.9659240000000002,2371,2009,3,28,0.0,43.0,17.7
2371,1.0,1.9534209999999999,2372,2009,3,29,0.0,56.0,28.9
2372,0.99,1.937487,2373,2009,3,30,0.0,48.3,19.7
2373,0.99,1.925715,2374,2009,3,31,0.0,38.3,17.9
2374,0.96,1.915558,2375,2009,4,1,0.0,49.2,22.0
2375,0.97,1.906722,2376,2009,4,2,0.0,40.7,25.4
2376,0.91,2.028881,2377,2009,4,3,0.11,53.4,25.9
2377,0.94,1.909227,2378,2009,4,4,0.42,33.5,19.9
2378,0.97,1.90074,2379,2009,4,5,0.0,37.5,21.1
2379,1.0,1.893631,2380,2009,4,6,0.0,45.0,22.7
2380,1.0,1.888061,2381,2009,4,7,0.0,55.0,27.7
2381,1.0,1.959684,2382,2009,4,8,0.0,63.2,33.3
2382,1.0,2.0257259999999997,2383,2009,4,9,0.02,44.5,30.6
2383,1.0,1.9267720000000002,2384,2009,4,10,0.0,50.6,31.9
2384,1.1,2.418305,2385,2009,4,11,0.14,52.4,32.8
2385,1.1,2.071745,2386,2009,4,12,0.17,42.1,31.0
2386,1.0,1.9942099999999998,2387,2009,4,13,0.0,53.1,31.6
2387,1.1,2.5583009999999997,2388,2009,4,14,0.02,60.5,35.4
2388,1.1,2.161722,2389,2009,4,15,0.43,44.9,25.3
2389,1.0,2.0809860000000002,2390,2009,4,16,0.08,34.3,22.0
2390,1.1,2.040723,2391,2009,4,17,0.06,34.7,24.1
2391,1.1,2.003666,2392,2009,4,18,0.0,46.9,30.0
2392,1.0,1.981209,2393,2009,4,19,0.0,54.8,32.9
2393,1.1,1.998268,2394,2009,4,20,0.0,61.7,35.9
2394,1.2,2.04704,2395,2009,4,21,0.0,65.1,40.4
2395,1.4,2.344284,2396,2009,4,22,0.0,70.1,44.0
2396,1.6,2.733525,2397,2009,4,23,0.0,70.6,46.0
2397,1.8,2.8653,2398,2009,4,24,0.0,68.5,45.5
2398,1.9,3.138543,2399,2009,4,25,0.27,57.1,33.4
2399,1.8,2.5633150000000002,2400,2009,4,26,0.34,39.3,28.9
2400,1.8,2.45207,2401,2009,4,27,0.0,46.3,26.0
2401,1.9,2.3892279999999997,2402,2009,4,28,0.0,57.3,25.8
2402,2.0,2.347915,2403,2009,4,29,0.0,58.1,31.9
2403,2.2,2.464128,2404,2009,4,30,0.0,61.9,32.2
2404,2.5,2.930746,2405,2009,5,1,0.0,66.2,35.5
2405,3.1,7.459498,2406,2009,5,2,0.15,60.3,38.7
2406,3.2,5.800653,2407,2009,5,3,0.09,57.1,42.1
2407,3.5,7.347161,2408,2009,5,4,0.01,61.7,38.7
2408,3.8,7.401764999999999,2409,2009,5,5,0.0,60.2,38.7
2409,4.3,8.399486,2410,2009,5,6,0.0,68.8,43.4
2410,4.7,9.145392999999999,2411,2009,5,7,0.0,71.2,42.7
2411,5.1,9.448494,2412,2009,5,8,0.0,68.8,37.9
2412,5.4,8.531931,2413,2009,5,9,0.0,56.8,33.8
2413,6.0,9.269673,2414,2009,5,10,0.0,62.7,33.8
2414,7.0,9.762068,2415,2009,5,11,0.0,64.4,39.0
2415,8.6,11.390906,2416,2009,5,12,0.0,74.7,43.7
2416,10.0,12.109096000000001,2417,2009,5,13,0.0,70.0,40.6
2417,10.0,12.110453999999999,2418,2009,5,14,0.0,55.0,32.6
2418,11.0,13.139459,2419,2009,5,15,0.0,69.3,37.5
2419,10.0,13.260136,2420,2009,5,16,0.0,65.0,40.1
2420,13.0,14.746422,2421,2009,5,17,0.0,70.5,43.9
2421,12.0,16.132309,2422,2009,5,18,0.0,77.8,50.3
2422,13.0,18.069423999999998,2423,2009,5,19,0.0,84.2,54.4
2423,16.0,17.128464,2424,2009,5,20,0.0,75.4,53.3
2424,18.0,17.436715,2425,2009,5,21,0.0,73.1,47.9
2428,19.0,30.022832,2429,2009,5,25,0.07,64.9,41.3
2429,18.0,28.747465000000002,2430,2009,5,26,0.04,64.0,40.5
2430,18.0,28.150610999999998,2431,2009,5,27,0.0,67.1,42.7
2431,18.0,27.439161,2432,2009,5,28,0.0,71.3,47.2
2432,19.0,26.64745,2433,2009,5,29,0.0,75.7,51.4
2433,19.0,26.00901,2434,2009,5,30,0.0,75.4,51.6
2436,19.0,33.692052000000004,2437,2009,6,2,0.08,69.2,46.4
2437,19.0,34.639057,2438,2009,6,3,0.0,72.6,45.8
2438,19.0,33.072772,2439,2009,6,4,0.0,72.2,47.4
2439,18.0,35.870245000000004,2440,2009,6,5,0.06,70.8,46.8
2440,18.0,33.619582,2441,2009,6,6,0.0,63.1,41.2
2441,18.0,32.656196,2442,2009,6,7,0.01,60.3,37.5
2442,18.0,32.109278,2443,2009,6,8,0.0,64.4,39.9
2443,17.0,30.978476,2444,2009,6,9,0.02,64.7,45.0
2444,17.0,32.218963,2445,2009,6,10,0.05,63.9,43.5
2445,17.0,32.770709000000004,2446,2009,6,11,0.17,61.6,42.4
2446,17.0,33.036152,2447,2009,6,12,0.15,58.0,42.4
2447,17.0,33.794992,2448,2009,6,13,0.11,60.9,43.4
2448,18.0,31.205816,2449,2009,6,14,0.07,57.7,42.6
2449,18.0,33.059701000000004,2450,2009,6,15,0.09,63.7,41.2
2450,18.0,29.452669,2451,2009,6,16,0.0,66.2,45.3
2451,18.0,34.057108,2452,2009,6,17,0.28,63.7,44.8
2452,17.0,31.344709,2453,2009,6,18,0.12,62.0,42.3
2453,16.0,28.296206,2454,2009,6,19,0.0,67.4,43.4
2454,17.0,27.043543,2455,2009,6,20,0.0,76.4,48.3
2455,18.0,30.682121999999996,2456,2009,6,21,0.28,63.9,41.9
2456,18.0,26.054354,2457,2009,6,22,0.0,69.2,42.4
2457,18.0,24.621183,2458,2009,6,23,0.0,68.9,41.7
2458,18.0,23.428472,2459,2009,6,24,0.0,75.8,47.7
2459,18.0,23.009921,2460,2009,6,25,0.0,84.1,56.7
2460,17.0,21.764439000000003,2461,2009,6,26,0.06,78.4,52.6
2461,17.0,20.432735,2462,2009,6,27,0.06,73.7,51.7
2462,17.0,19.24235,2463,2009,6,28,0.0,79.4,52.1
2463,17.0,18.2839,2464,2009,6,29,0.0,82.7,55.6
2464,18.0,17.274847,2465,2009,6,30,0.0,84.9,60.4
2465,17.0,16.251462,2466,2009,7,1,0.08,82.7,56.4
2466,16.0,20.971988,2467,2009,7,2,0.24,80.1,55.0
2467,16.0,23.149065,2468,2009,7,3,0.51,65.3,50.9
2468,16.0,17.498828,2469,2009,7,4,0.07,76.0,50.2
2469,15.0,16.72083,2470,2009,7,5,0.0,76.6,51.9
2470,14.0,15.954522,2471,2009,7,6,0.0,82.9,52.3
2471,15.0,15.828779999999998,2472,2009,7,7,0.0,83.6,56.5
2472,15.0,14.618610999999998,2473,2009,7,8,0.0,81.6,57.9
2473,15.0,13.759580999999999,2474,2009,7,9,0.0,80.7,53.3
2474,15.0,12.969773,2475,2009,7,10,0.0,82.2,51.3
2475,16.0,12.238314,2476,2009,7,11,0.0,84.2,56.7
2476,16.0,11.542060000000001,2477,2009,7,12,0.0,82.8,59.0
2477,15.0,10.935331,2478,2009,7,13,0.0,86.3,60.0
2478,15.0,10.291681,2479,2009,7,14,0.0,83.7,53.7
2479,15.0,9.774049,2480,2009,7,15,0.0,79.4,51.9
2480,14.0,9.270342,2481,2009,7,16,0.0,87.2,56.6
2481,14.0,8.799832,2482,2009,7,17,0.0,90.3,61.8
2482,14.0,8.370588,2483,2009,7,18,0.0,91.8,66.1
2483,13.0,9.843888,2484,2009,7,19,0.01,90.8,65.2
2484,13.0,7.899017999999999,2485,2009,7,20,0.0,88.2,66.4
2485,12.0,9.270218,2486,2009,7,21,0.15,82.2,62.9
2486,12.0,7.4865770000000005,2487,2009,7,22,0.0,83.9,62.4
2487,12.0,7.310489,2488,2009,7,23,0.06,86.1,64.8
2488,11.0,7.016602000000001,2489,2009,7,24,0.08,85.6,61.8
2489,11.0,6.915786,2490,2009,7,25,0.03,82.1,59.1
2490,11.0,6.874633,2491,2009,7,26,0.03,80.8,59.0
2491,10.0,7.578686,2492,2009,7,27,0.09,84.0,60.2
2492,10.0,6.274361,2493,2009,7,28,0.0,86.9,61.4
2493,9.5,8.946911,2494,2009,7,29,0.0,85.8,59.1
2494,9.2,6.181618,2495,2009,7,30,0.0,84.4,58.4
2495,9.1,5.920662,2496,2009,7,31,0.0,77.8,57.4
2496,8.9,13.94236,2497,2009,8,1,0.0,83.2,57.7
2497,8.7,18.657743,2498,2009,8,2,0.01,85.0,60.6
2498,8.5,7.796647,2499,2009,8,3,0.0,86.5,63.3
2499,8.2,7.333406,2500,2009,8,4,0.0,84.2,63.2
2500,8.0,6.987247999999999,2501,2009,8,5,0.0,84.9,62.7
2501,7.8,6.673006,2502,2009,8,6,0.0,85.4,64.2
2502,7.5,6.380971,2503,2009,8,7,0.0,78.0,47.8
2503,7.4,6.185655000000001,2504,2009,8,8,0.0,68.5,43.7
2504,7.2,6.019293,2505,2009,8,9,0.0,67.0,42.8
2505,7.0,5.854299,2506,2009,8,10,0.0,72.8,45.6
2506,6.8,5.692586,2507,2009,8,11,0.0,79.6,52.4
2507,6.6,5.5068980000000005,2508,2009,8,12,0.0,84.4,58.0
2508,6.4,5.310059,2509,2009,8,13,0.0,85.7,58.9
2509,6.2,16.293423,2510,2009,8,14,0.0,84.3,62.3
2510,5.8,6.051035,2511,2009,8,15,0.0,81.1,53.4
2511,5.7,5.848794,2512,2009,8,16,0.0,72.8,48.2
2512,5.5,5.703722,2513,2009,8,17,0.0,74.9,47.5
2513,5.3,5.552344000000001,2514,2009,8,18,0.0,76.9,48.8
2514,5.1,5.400187,2515,2009,8,19,0.0,78.7,51.9
2515,4.9,5.2399949999999995,2516,2009,8,20,0.0,84.2,56.4
2516,4.8,5.065169999999999,2517,2009,8,21,0.0,87.4,60.4
2517,4.8,4.893282,2518,2009,8,22,0.0,91.4,64.1
2518,4.6,10.656407000000002,2519,2009,8,23,0.0,88.3,61.5
2519,4.5,5.674484,2520,2009,8,24,0.11,70.6,50.4
2520,4.4,5.811998,2521,2009,8,25,0.07,72.8,49.6
2521,4.2,4.902664,2522,2009,8,26,0.0,77.4,53.5
2522,3.8,4.769328,2523,2009,8,27,0.0,82.2,55.2
2523,3.7,4.634904,2524,2009,8,28,0.0,84.2,59.7
2524,3.7,4.503262,2525,2009,8,29,0.0,86.5,61.1
2525,3.6,4.374676,2526,2009,8,30,0.0,86.7,62.1
2526,3.6,4.253852999999999,2527,2009,8,31,0.0,84.0,63.7
2527,3.5,4.150498000000001,2528,2009,9,1,0.0,80.7,58.9
2528,3.5,4.036046,2529,2009,9,2,0.0,82.0,61.8
2529,3.5,3.932556,2530,2009,9,3,0.0,81.5,59.8
2530,3.5,3.842964,2531,2009,9,4,0.0,80.2,60.6
2531,3.4,3.755786,2532,2009,9,5,0.0,78.5,59.1
2532,3.4,3.6716269999999995,2533,2009,9,6,0.0,75.3,59.1
2533,3.3,3.5976790000000003,2534,2009,9,7,0.0,77.7,54.5
2534,3.3,3.5165300000000004,2535,2009,9,8,0.0,77.9,51.1
2535,3.3,3.4433540000000002,2536,2009,9,9,0.0,74.3,48.2
2536,3.4,3.381302,2537,2009,9,10,0.01,79.9,52.6
2537,3.4,3.3111010000000003,2538,2009,9,11,0.0,81.8,56.0
2538,3.3,3.244417,2539,2009,9,12,0.0,81.8,58.7
2539,3.3,4.90752,2540,2009,9,13,0.01,81.6,59.4
2540,3.5,4.889988,2541,2009,9,14,0.05,76.5,62.5
2541,3.5,3.2357259999999997,2542,2009,9,15,0.34,64.1,44.7
2542,3.4,3.20063,2543,2009,9,16,0.0,64.8,44.0
2543,3.3,3.329353,2544,2009,9,17,0.0,70.3,48.1
2544,3.3,3.2364900000000003,2545,2009,9,18,0.0,75.2,52.6
2545,3.3,3.160514,2546,2009,9,19,0.0,77.1,54.1
2546,3.2,3.099907,2547,2009,9,20,0.0,78.1,55.9
2547,3.2,10.271603,2548,2009,9,21,0.03,76.6,44.8
2548,3.2,3.5500559999999997,2549,2009,9,22,0.0,60.8,39.6
2549,3.2,3.4654510000000003,2550,2009,9,23,0.0,67.5,42.3
2550,3.1,3.4325,2551,2009,9,24,0.0,71.6,46.1
2551,3.1,3.396552,2552,2009,9,25,0.0,75.3,51.9
2552,3.1,3.324596,2553,2009,9,26,0.0,79.2,51.9
2553,3.1,3.239944,2554,2009,9,27,0.0,79.8,56.2
2554,3.0,3.158315,2555,2009,9,28,0.0,78.9,52.2
2555,3.0,3.09953,2556,2009,9,29,0.0,80.6,54.3
2556,3.0,3.6510589999999996,2557,2009,9,30,0.03,72.6,43.6
2557,3.1,3.020337,2558,2009,10,1,0.0,47.9,27.0
2558,3.1,2.9835599999999998,2559,2009,10,2,0.0,48.9,24.6
2559,3.0,2.945907,2560,2009,10,3,0.0,57.3,31.1
2560,3.1,2.910672,2561,2009,10,4,0.0,62.4,37.3
2561,3.0,2.909322,2562,2009,10,5,0.14,46.9,23.1
2562,3.0,2.841112,2563,2009,10,6,0.0,45.3,23.5
2563,3.2,2.811122,2564,2009,10,7,0.0,45.8,26.0
