,Dp,YEAR,MO,DY,HR,MN,Hs,Tp,Ta,Temp,lag,time_sin,time_sin_no_year,season
14034,336,2013,1,26,5,23,1.04,3.7,4.0,8.0,30,-1.63982725497309,2.12831192039518e-11,1
14035,328,2013,1,26,5,53,1.15,3.85,4.1,8.0,336,-1.4817672658567,6.2927786493414e-11,1
14036,321,2013,1,26,6,23,1.24,3.7,4.24,7.9,328,-1.3237072767403,-1.1842868044058699e-11,1
14046,357,2013,1,26,11,23,1.04,4.55,4.42,7.9,159,0.256892614423669,5.5357839369758803e-11,1
14058,356,2013,1,26,17,23,0.92,3.7,3.88,7.9,134,2.1536124838204302,-2.6982762291369e-11,1
14059,350,2013,1,26,17,53,0.93,3.7,3.95,7.9,356,2.3116724729368303,1.46619049980932e-11,1
14061,342,2013,1,26,18,53,0.97,3.57,3.85,7.9,135,2.6277924511696202,-1.84640822499173e-11,1
14062,356,2013,1,26,19,23,1.02,4.0,4.0,7.9,342,2.78585244028602,2.3180585039544897e-11,1
14342,259,2013,2,1,15,23,2.19,4.35,4.84,16.4,180,7.20006767565671,1.3613590986709698e-11,1
14343,277,2013,2,1,15,53,2.13,5.26,4.84,16.4,259,7.35812766477311,5.5258258276171904e-11,1
14344,297,2013,2,1,16,23,2.13,5.26,5.01,16.3,277,7.5161876538895,-1.95123962613008e-11,1
14345,304,2013,2,1,16,53,2.16,5.88,5.1,16.1,297,7.6742476430059,2.2132271028161397e-11,1
14346,317,2013,2,1,17,23,2.28,5.56,5.17,16.0,304,7.8323076321222995,6.37769383176236e-11,1
14347,319,2013,2,1,17,53,2.09,5.56,5.14,16.0,317,7.9903676212387005,-1.0993716219849e-11,1
14348,325,2013,2,1,18,23,2.08,5.88,5.2,15.9,319,8.14842761035509,3.06509510696132e-11,1
14349,324,2013,2,1,18,53,2.02,5.56,4.99,15.9,325,8.30648759947149,7.229561835907541e-11,1
14350,328,2013,2,1,19,23,1.88,5.88,5.05,15.9,324,8.46454758858789,-2.47503617839727e-12,1
14351,329,2013,2,1,19,53,1.87,5.88,5.08,15.8,328,8.622607577704281,3.9169631111064894e-11,1
14352,327,2013,2,1,20,23,1.79,5.56,4.92,15.8,329,8.78066756682068,8.08142984005271e-11,1
14353,346,2013,2,1,20,53,1.81,6.67,4.95,15.8,327,8.93872755593708,6.04364386305449e-12,1
14354,343,2013,2,1,21,23,1.8,6.25,5.17,15.8,346,9.09678754505347,4.76883111525167e-11,1
14355,342,2013,2,1,21,53,1.8,5.88,5.04,15.8,343,9.254847534169869,-2.7082343384956e-11,1
14356,346,2013,2,1,22,23,1.71,6.25,4.91,15.8,342,9.41290752328627,1.45623239045062e-11,1
14357,356,2013,2,1,22,53,1.72,6.67,5.09,15.8,346,9.570967512402671,5.6206991193968393e-11,1
14359,359,2013,2,1,23,53,1.85,6.67,5.28,15.8,147,9.88708749063546,2.3081003945958e-11,1
14363,352,2013,2,2,1,53,1.8,6.25,5.3,15.8,13,10.519327447101,7.324435127687191e-11,1
14364,355,2013,2,2,2,23,1.79,6.25,5.3,15.8,352,10.6773874362174,-1.52630326060069e-12,1
14367,356,2013,2,2,3,53,1.68,6.67,5.36,15.7,7,11.151567403566599,6.99237678085106e-12,1
14421,307,2013,2,3,6,53,0.78,2.94,3.67,13.7,169,4.78564562200442,4.39132957000478e-11,1
14422,310,2013,2,3,7,23,0.93,3.23,3.65,13.7,307,4.9437056111208095,-3.08573588374248e-11,1
14423,303,2013,2,3,7,53,0.98,3.57,3.62,13.6,310,5.10176560023721,1.0787308452037302e-11,1
14424,311,2013,2,3,8,23,1.05,3.57,3.51,13.8,303,5.2598255893536106,5.2431975741499496e-11,1
14425,315,2013,2,3,8,53,1.15,4.0,3.68,13.5,311,5.41788557847,-2.23386787959731e-11,1
14426,319,2013,2,3,9,23,1.06,4.35,3.67,13.3,315,5.575945567586401,1.93059884934891e-11,1
14427,331,2013,2,3,9,53,1.01,4.55,3.7,13.4,319,5.7340055567028,6.09506557829513e-11,1
14428,327,2013,2,3,10,23,0.96,4.35,3.73,13.4,331,5.8920655458192,-1.3819998754521303e-11,1
14429,332,2013,2,3,10,53,0.9,4.55,3.8,13.4,327,6.0501255349355905,2.78246685349408e-11,1
14430,334,2013,2,3,11,23,0.91,4.35,3.93,13.4,332,6.2081855240519905,6.946933582440301e-11,1
14431,325,2013,2,3,11,53,0.92,4.0,3.94,13.4,334,6.36624551316839,-5.30131871306959e-12,1
14447,327,2013,2,3,19,53,0.9,3.7,3.71,14.0,159,8.89520533903074,7.89367487836513e-11,1
14449,335,2013,2,3,20,53,0.9,3.85,3.74,14.4,162,9.21132531726353,4.58107615356409e-11,1
14466,327,2013,2,4,5,23,0.99,3.57,3.8,14.6,165,11.8983451322423,5.5278174494889205e-11,1
14467,336,2013,2,4,5,53,1.13,4.0,3.89,14.7,327,12.0564051213587,-1.94924800425834e-11,1
14468,331,2013,2,4,6,23,1.17,4.0,3.96,14.8,336,-2.68669608337258,2.21521872468788e-11,1
14469,335,2013,2,4,6,53,1.19,4.35,4.04,15.0,331,-2.5286360942561803,6.3796854536341e-11,1
14470,332,2013,2,4,7,23,1.3,4.76,4.02,15.1,335,-2.37057610513979,-1.0973800001131599e-11,1
14471,329,2013,2,4,7,53,1.33,4.55,4.04,15.0,332,-2.21251611602339,3.06708672883306e-11,1
14472,335,2013,2,4,8,23,1.29,4.76,4.02,15.4,329,-2.0544561269069903,7.23155345777928e-11,1
14473,336,2013,2,4,8,53,1.31,4.76,4.09,15.3,335,-1.8963961377906,-2.45511995967988e-12,1
14474,341,2013,2,4,9,23,1.33,5.0,4.05,15.5,336,-1.7383361486742,3.91895473297823e-11,1
14475,342,2013,2,4,9,53,1.24,4.76,4.05,15.7,341,-1.5802761595578,8.083421461924449e-11,1
14476,345,2013,2,4,10,23,1.4,4.76,4.17,15.5,342,-1.42221617044141,6.0635600817718705e-12,1
14477,352,2013,2,4,10,53,1.29,5.26,4.07,15.5,345,-1.26415618132501,4.77082273712341e-11,1
14478,350,2013,2,4,11,23,1.29,5.0,4.07,15.0,352,-1.10609619220861,-2.70624271662386e-11,1
14479,352,2013,2,4,11,53,1.38,5.26,4.31,15.2,350,-0.9480362030922141,1.45822401232236e-11,1
14481,353,2013,2,4,12,53,1.14,5.56,4.32,14.5,9,-0.63191622485942,-1.85437471247868e-11,1
14483,350,2013,2,4,13,53,1.08,5.26,4.08,14.4,0,-0.31579624662662603,6.47455874541376e-11,1
14484,350,2013,2,4,14,23,1.05,5.56,4.17,14.5,350,-0.157736257510229,-1.00250670833351e-11,1
14487,352,2013,2,4,15,53,0.97,5.26,4.16,13.9,0,0.316443709838962,-1.5063870418833102e-12,1
14516,228,2013,2,5,6,23,0.74,2.86,3.43,13.8,186,4.900183394214481,4.2035746083172e-11,1
14518,224,2013,2,5,7,23,0.77,3.03,3.38,13.8,192,5.216303372447269,8.909758835161581e-12,1
14519,228,2013,2,5,7,53,0.73,2.78,3.32,13.8,224,5.3743633615636695,5.05544261246238e-11,1
14527,255,2013,2,5,11,53,0.63,2.63,3.21,14.1,182,6.63884327449484,3.4465798959516795e-11,1
14529,263,2013,2,5,12,53,0.61,2.7,3.23,14.5,177,6.95496325272764,1.3398117115063999e-12,1
14530,270,2013,2,5,13,23,0.62,2.63,3.17,14.6,263,7.11302324184403,4.29844790009686e-11,1
14531,274,2013,2,5,13,53,0.62,2.78,3.2,14.7,270,7.27108323096043,-3.1786175536504e-11,1
14532,277,2013,2,5,14,23,0.65,2.86,3.19,14.9,274,7.42914322007683,9.85849175295815e-12,1
14533,277,2013,2,5,14,53,0.65,2.86,3.18,15.0,277,7.58720320919323,5.1503159042420295e-11,1
14534,267,2013,2,5,15,23,0.62,3.03,3.25,15.4,277,7.745263198309621,-2.3267495495052303e-11,1
14535,262,2013,2,5,15,53,0.64,2.86,3.12,15.5,267,7.90332318742602,1.83771717944099e-11,1
14536,248,2013,2,5,16,23,0.66,3.03,3.12,15.6,262,8.06138317654242,6.00218390838721e-11,1
14537,235,2013,2,5,16,53,0.68,2.78,3.07,15.6,248,8.21944316565881,-1.4748815453600498e-11,1
14538,241,2013,2,5,17,23,0.68,2.94,3.02,14.8,235,8.377503154775209,2.6895851835861697e-11,1
14539,232,2013,2,5,17,53,0.72,2.86,3.07,14.8,241,8.53556314389161,6.85405191253239e-11,1
14582,348,2013,2,6,15,23,0.72,2.94,3.85,13.5,168,0.430981482049021,-3.3839366587590695e-12,1
14683,359,2013,2,8,17,53,4.29,7.69,7.13,14.1,121,1.4938791889574599,1.1775873807268699e-11,1
14955,348,2013,2,14,9,53,1.32,4.55,4.06,9.3,155,-0.21728735292552198,4.6839159328307e-11,1
14958,359,2013,2,14,11,23,1.64,5.0,4.49,9.4,0,0.256892614423669,5.5357839369758803e-11,1
15060,355,2013,2,16,14,23,1.4,5.0,4.5,9.4,0,1.4778503104485101,-4.25300470168611e-12,1
15061,356,2013,2,16,14,53,1.42,5.0,4.66,9.4,355,1.6359102995648998,3.7391662587776096e-11,1
15062,356,2013,2,16,15,23,1.37,5.56,4.65,9.5,356,1.7939702886813,7.90363298772383e-11,1
15063,353,2013,2,16,15,53,1.33,5.56,4.6,9.6,356,1.9520302777976999,4.2656753397656495e-12,1
15064,357,2013,2,16,16,23,1.4,5.56,4.71,9.6,353,2.1100902669141,4.59103426292278e-11,1
15069,357,2013,2,16,18,53,1.56,5.26,4.36,9.7,10,2.9003902124960796,2.1303035422669102e-11,1
15079,357,2013,2,16,23,53,2.2,5.56,4.83,9.7,7,4.48099010366005,-2.7911578990448197e-11,1
15130,352,2013,2,18,1,23,2.25,5.88,5.21,7.6,12,-2.35911164525136,4.90659887296748e-13,1
15134,355,2013,2,18,3,23,2.25,6.67,5.43,7.6,28,-1.72687168878577,5.0654007218210705e-11,1
15135,352,2013,2,18,3,53,2.21,6.25,5.42,7.7,355,-1.56881169966937,-2.41166473192619e-11,1
15137,338,2013,2,18,4,53,2.36,5.26,5.46,7.6,9,-1.25269172143658,5.917268725966239e-11,1
15140,343,2013,2,18,6,23,2.21,5.88,5.51,7.5,31,-0.7785117540873892,6.769136730111421e-11,1
15141,346,2013,2,18,6,53,2.3,5.88,5.37,7.4,343,-0.620451764970991,-7.079287236358429e-12,1
15143,342,2013,2,18,7,53,2.32,5.88,5.37,7.6,19,-0.304331786738197,7.621004734256591e-11,1
15145,346,2013,2,18,8,53,2.19,6.25,5.28,7.6,10,0.011788191494597,4.30840600945555e-11,1
15146,346,2013,2,18,9,23,2.23,6.25,5.35,7.6,346,0.16984818061099402,-3.1686594442917104e-11,1
15147,348,2013,2,18,9,53,2.15,5.88,5.27,7.6,346,0.32790816972739,9.958072846545071e-12,1
15148,355,2013,2,18,10,23,2.19,6.67,5.31,7.6,348,0.485968158843787,5.16027401360073e-11,1
15149,350,2013,2,18,10,53,2.01,6.25,5.3,7.6,355,0.644028147960184,-2.31679144014654e-11,1
15152,355,2013,2,18,12,23,1.89,6.25,5.18,7.6,13,1.11820811530938,-1.4649234360013598e-11,1
15156,356,2013,2,18,14,23,1.74,5.56,5.15,7.6,16,1.7504480717749598,3.5514112970900295e-11,1
15251,359,2013,2,20,13,53,1.21,5.0,4.37,9.2,149,1.86498584398502,3.36365633540246e-11,1
15252,352,2013,2,20,14,23,1.34,5.0,4.44,9.2,359,2.0230458331014196,1.70735697300194e-11,1
15253,346,2013,2,20,14,53,1.27,4.76,4.45,9.3,352,2.18110582221782,5.10576106014132e-13,1
15754,359,2013,3,3,1,23,0.95,4.0,3.92,6.6,42,4.68257230968279,5.725530520535189e-11,1
15759,352,2013,3,3,3,53,1.06,4.17,4.22,6.6,3,5.47287225526477,3.26479979987932e-11,1
15761,359,2013,3,3,4,53,1.1,4.55,4.27,6.6,65,5.788992233497571,-4.77989249217206e-13,1
15763,341,2013,3,3,5,53,1.13,4.35,4.09,6.6,6,6.10511221173036,-3.36039764972276e-11,1
15764,350,2013,3,3,6,23,1.11,4.55,4.16,6.5,341,6.2631722008467605,8.04069079223454e-12,1
15765,356,2013,3,3,6,53,1.21,4.76,4.27,6.5,350,6.42123218996315,4.96853580816967e-11,1
15766,359,2013,3,3,7,23,1.12,5.0,4.23,6.5,356,6.579292179079549,-2.50852964557759e-11,1
15768,357,2013,3,3,8,23,1.19,4.76,4.17,6.8,20,6.8954121573123395,5.8204038123148505e-11,1
15777,357,2013,3,3,12,53,1.29,5.26,4.3,6.7,3,8.31795205935992,-3.26552435794311e-11,1
15779,353,2013,3,3,13,53,1.56,5.56,4.51,6.7,0,8.634072037592711,5.06340909994933e-11,1
15780,359,2013,3,3,14,23,1.61,5.56,4.58,6.8,353,8.79213202670911,-2.41365635379793e-11,1
15782,352,2013,3,3,15,23,1.55,5.56,4.55,6.8,3,9.108252004941901,5.91527710409451e-11,1
15783,359,2013,3,3,15,53,1.44,5.56,4.44,6.9,352,9.2663119940583,-1.5617883496527602e-11,1
15784,348,2013,3,3,16,23,1.41,5.56,4.43,6.8,359,9.42437198317469,2.6026783792934602e-11,1
15785,352,2013,3,3,16,53,1.35,5.0,4.44,6.7,348,9.58243197229109,6.767145108239679e-11,1
15786,357,2013,3,3,17,23,1.37,5.56,4.54,6.8,352,9.74049196140749,-7.099203455075821e-12,1
15789,359,2013,3,3,18,53,1.22,5.56,4.31,6.7,2,10.2146719287567,1.4194765863759399e-12,1
15790,357,2013,3,3,19,23,1.21,5.26,4.34,6.7,359,10.3727319178731,4.30641438758381e-11,1
15791,352,2013,3,3,19,53,1.25,5.56,4.58,6.6,357,10.530791906989501,-3.17065106616345e-11,1
15794,357,2013,3,3,21,23,1.29,5.88,4.61,6.6,2,11.004971874338699,-2.3187830620182697e-11,1
15796,357,2013,3,3,22,23,1.17,5.56,4.46,6.6,6,11.321091852571499,6.01015039587416e-11,1
15800,359,2013,3,4,0,23,1.04,5.26,4.74,6.4,9,11.953331809037001,-6.15047053727925e-12,1
15802,359,2013,3,4,1,23,0.97,5.0,4.73,6.4,13,-2.63170940657781,7.713886404164509e-11,1
15809,356,2013,3,4,4,53,0.94,5.26,5.12,6.4,12,-1.52528948276304,1.9405569587076e-11,1
15820,348,2013,3,4,10,23,1.45,4.76,4.25,6.9,19,0.21337039751733103,1.18356224634208e-11,1
15822,348,2013,3,4,11,23,1.51,5.0,4.33,6.9,9,0.529490375750125,-2.12903647845896e-11,1
15823,359,2013,3,4,11,53,1.5,5.56,4.31,6.9,348,0.687550364866522,2.03543025048726e-11,1
15824,346,2013,3,4,12,23,1.6,5.56,4.42,6.9,359,0.8456103539829201,6.19989697943348e-11,1
15825,346,2013,3,4,12,53,1.71,5.0,4.46,6.9,346,1.00367034309932,-1.27716847431379e-11,1
15826,348,2013,3,4,13,23,1.59,5.56,4.42,6.9,346,1.16173033221571,2.88729825463243e-11,1
15827,348,2013,3,4,13,53,1.64,5.56,4.57,7.0,348,1.3197903213321103,7.051764983578651e-11,1
15829,355,2013,3,4,14,53,1.75,5.56,4.62,7.1,0,1.6359102995648998,3.7391662587776096e-11,1
15830,356,2013,3,4,15,23,1.65,5.56,4.66,7.2,355,1.7939702886813,7.90363298772383e-11,1
15831,359,2013,3,4,15,53,1.67,5.88,4.69,7.2,356,1.9520302777976999,4.2656753397656495e-12,1
15832,356,2013,3,4,16,23,1.58,5.88,4.68,7.3,359,2.1100902669141,4.59103426292278e-11,1
15833,349,2013,3,4,16,53,1.4,5.26,4.49,7.4,356,2.26815025603049,-2.88603119082448e-11,1
15834,350,2013,3,4,17,23,1.54,5.56,4.64,7.4,349,2.42621024514689,1.2784355381217401e-11,1
15836,357,2013,3,4,18,23,1.38,5.88,4.42,7.4,7,2.74233022337968,-2.0341631866793e-11,1
15839,355,2013,3,4,19,53,1.38,5.56,4.58,7.4,13,3.21651019072887,-1.1822951825341302e-11,1
15842,353,2013,3,4,21,23,1.32,5.0,4.44,7.2,10,3.6906901580780698,-3.3042717838895297e-12,1
15844,355,2013,3,4,22,23,1.17,5.56,4.41,7.2,7,4.00681013631086,-3.64302590319e-11,1
15857,359,2013,3,5,4,53,0.97,5.0,4.71,7.0,26,6.061589994824019,3.9289128423369205e-11,1
15933,265,2013,3,6,18,53,2.14,4.55,5.1,6.9,139,3.17298797382254,2.86249218178817e-12,1
15934,252,2013,3,6,19,23,2.19,4.55,4.98,6.9,265,3.3310479629389302,4.45071594712504e-11,1
15943,335,2013,3,6,23,53,3.09,5.56,5.47,6.9,94,4.7535878649865095,1.18555386821382e-11,1
15944,334,2013,3,7,0,23,3.57,6.25,5.91,6.9,335,4.911647854102901,-4.707454941867009e-12,1
15945,332,2013,3,7,0,53,3.65,6.25,5.91,6.9,334,5.0697078432193,3.6937212347595204e-11,1
15946,339,2013,3,7,1,23,3.74,6.67,6.26,6.9,332,5.2277678323357,2.037421872359e-11,1
15947,348,2013,3,7,1,53,4.0,7.14,6.37,6.8,339,5.385827821452099,3.8112250995847405e-12,1
15948,348,2013,3,7,2,23,4.1,7.14,6.6,6.8,348,5.54388781056849,4.54558923890469e-11,1
16305,359,2013,3,14,12,53,2.36,6.67,5.66,6.2,4,2.3666591497316,1.14409208793921e-11,1
16308,359,2013,3,14,14,23,2.1,6.25,5.63,6.3,3,2.84083911708079,1.99596009208438e-11,1
16309,357,2013,3,14,14,53,2.13,6.25,5.62,6.3,359,2.99889910619718,3.39660729683861e-12,1
16643,322,2013,3,21,13,53,0.88,3.23,3.66,6.8,59,11.087451889530803,1.0845236584993299e-12,1
16644,334,2013,3,21,14,23,0.93,3.57,3.73,6.8,322,11.245511878647198,4.27291909479615e-11,1
16645,331,2013,3,21,14,53,1.02,3.85,3.81,6.9,334,11.4035718677636,2.61661973239563e-11,1
16646,339,2013,3,21,15,23,1.23,4.17,4.01,6.9,331,11.56163185688,9.603203699951089e-12,1
16647,348,2013,3,21,15,53,1.27,4.76,3.97,6.8,339,11.719691845996401,-6.9597899240541304e-12,1
16648,348,2013,3,21,16,23,1.53,5.0,4.21,6.9,348,11.8777518351128,3.46848773654081e-11,1
16649,339,2013,3,21,16,53,1.7,5.26,4.41,6.8,348,12.0358118242292,1.81218837414028e-11,1
16650,342,2013,3,21,17,23,1.99,5.56,4.71,6.8,339,-2.70728938050206,1.5588901173976202e-12,1
16651,345,2013,3,21,17,53,2.07,5.88,4.9,6.8,342,-2.54922939138567,4.32035574068598e-11,1
16652,346,2013,3,21,18,23,2.09,6.25,4.91,6.8,345,-2.39116940226927,2.6640563782854598e-11,1
16653,343,2013,3,21,18,53,2.1,6.25,5.06,6.9,346,-2.2331094131528704,1.00775701588494e-11,1
16654,349,2013,3,21,19,23,2.22,6.25,4.96,6.8,343,-2.07504942403647,-6.485423465155849e-12,1
16655,359,2013,3,21,19,53,2.24,6.67,5.0,6.8,349,-1.91698943492008,3.5159243824306296e-11,1
16656,359,2013,3,21,20,23,2.32,7.14,5.02,6.8,359,-1.7589294458036797,1.85962502003011e-11,1
16657,359,2013,3,21,20,53,2.21,7.14,5.13,6.8,359,-1.6008694566872799,2.03325657629591e-12,1
16859,356,2013,3,26,1,53,1.6,5.56,4.7,6.9,142,0.524925957129599,3.2352877508351397e-11,1
16860,356,2013,3,26,2,23,1.73,5.88,4.91,6.9,356,0.682985946245996,1.57898838843462e-11,1
16973,342,2013,3,28,10,53,1.34,4.17,4.57,7.0,59,3.6426035225512003,6.81675360271353e-12,1
16979,357,2013,3,28,13,53,1.37,4.76,4.67,7.0,73,4.59096345724958,2.3854113685617e-11,1
17205,355,2013,4,2,6,53,1.37,4.0,4.23,7.9,138,0.46993928033483295,3.5573861627052495e-11,2
17206,356,2013,4,2,7,23,1.41,4.35,4.36,7.9,355,0.62799926945123,1.9010868003047302e-11,2
17209,359,2013,4,2,8,53,1.34,5.26,4.61,8.1,139,1.10217923680042,2.7529548044498997e-11,2
19536,311,2013,7,25,13,50,0.9,4.76,4.9,22.2,121,0.27779425248984496,3.4999012941005903e-12,3
19537,345,2013,7,25,14,20,0.85,4.76,4.68,22.2,311,0.435854241606242,1.48882289846222e-12,3
19538,342,2013,7,25,14,50,0.91,5.0,4.86,22.1,345,0.59391423072264,-5.22255497176145e-13,3
19539,352,2013,7,25,15,20,0.92,4.76,4.79,22.2,342,0.7519742198390359,-2.5333338928145097e-12,3
19540,356,2013,7,25,15,50,0.95,4.76,4.86,22.3,352,0.9100342089554341,-4.54441228845288e-12,3
19547,356,2013,7,25,19,20,0.94,5.0,4.64,22.5,2,2.01645413277021,-4.07004582955459e-12,3
19548,343,2013,7,25,19,50,0.97,4.55,4.02,22.2,356,2.17451412188661,-6.08112422519296e-12,3
19549,350,2013,7,25,20,20,1.15,5.26,4.1,21.6,343,2.3325741110030096,-8.09220262083133e-12,3
19550,348,2013,7,25,20,50,1.29,5.0,4.2,21.4,350,2.4906341001194,-1.0103281016469699e-11,3
19551,345,2013,7,25,21,20,1.39,5.56,4.38,21.2,348,2.6486940892358,2.4375558162587903e-12,3
19552,346,2013,7,25,21,50,1.56,5.88,4.51,21.3,345,2.8067540783522005,4.26477420620426e-13,3
19553,339,2013,7,25,22,20,1.62,5.56,4.61,21.6,346,2.9648140674685903,-1.58460097501794e-12,3
19554,343,2013,7,25,22,50,1.51,5.88,4.48,21.3,339,3.12287405658499,-3.5956793706563097e-12,3
19555,346,2013,7,25,23,20,1.58,5.56,4.61,21.0,343,3.28093404570139,-5.60675776629467e-12,3
19556,346,2013,7,25,23,50,1.62,5.56,4.67,20.9,346,3.4389940348177896,-7.61783616193304e-12,3
19557,348,2013,7,26,0,20,1.55,5.88,4.56,20.7,346,3.59705402393418,-9.62891455757141e-12,3
19558,343,2013,7,26,0,50,1.62,5.88,4.62,20.5,348,3.75511401305058,2.91192227515708e-12,3
19559,346,2013,7,26,1,20,1.65,6.25,4.81,20.7,343,3.91317400216698,9.008438795187108e-13,3
19560,353,2013,7,26,1,50,1.6,6.25,4.69,21.2,346,4.07123399128337,-1.11023451611966e-12,3
19561,359,2013,7,26,2,20,1.65,6.25,4.79,21.6,353,4.2292939803997704,-3.12131291175802e-12,3
19562,350,2013,7,26,2,50,1.63,6.25,4.63,21.1,359,4.38735396951617,-5.132391307396389e-12,3
19565,357,2013,7,26,4,20,1.73,6.25,4.9,20.5,2,4.86153393686536,3.38628873405536e-12,3
20030,359,2013,8,4,20,50,1.2,3.57,3.82,22.5,151,8.71452477107418,-1.0778624978279199e-13,3
20031,350,2013,8,4,21,20,1.23,4.0,3.84,22.5,359,8.87258476019058,-7.250156643206971e-14,3
20032,352,2013,8,4,21,50,1.27,4.0,3.9,22.4,350,9.03064474930697,-3.72168830813478e-14,3
20033,346,2013,8,4,22,20,1.27,4.17,3.96,22.3,352,9.188704738423368,-1.93219973062588e-15,3
20034,352,2013,8,4,22,50,1.26,4.35,3.96,22.8,346,9.34676472753977,-1.9402119182313602e-13,3
20035,353,2013,8,4,23,20,1.34,4.35,4.19,22.9,352,9.50482471665616,6.863716697081791e-14,3
20036,346,2013,8,4,23,50,1.28,5.0,4.17,22.8,353,9.66288470577256,-1.23451825121692e-13,3
20037,350,2013,8,5,0,20,1.29,5.0,4.37,22.8,346,9.820944694888961,-3.1554081721420197e-13,3
20038,348,2013,8,5,0,50,1.26,5.0,4.35,22.9,350,9.979004684005359,-5.28824584202485e-14,3
20039,349,2013,8,5,1,20,1.12,5.0,4.37,22.6,348,10.1370646731218,-2.44971450512759e-13,3
20041,352,2013,8,5,2,20,0.98,4.76,4.36,22.1,0,10.4531846513545,-1.74402083811315e-13,3
20050,357,2013,8,5,6,50,0.85,4.55,4.64,23.3,10,11.8757245534021,-8.42136090980499e-14,3
20051,357,2013,8,5,7,20,0.77,4.55,4.52,23.2,357,12.033784542518498,-2.7630260119056e-13,3
20055,353,2013,8,5,9,20,0.75,4.17,4.42,22.9,2,-2.2351366948635496,-1.35163867787672e-13,3
20324,329,2013,8,10,23,50,0.79,3.45,3.61,23.0,109,10.4806779897519,-1.78489414316185e-12,3
20497,349,2013,8,14,14,20,1.56,4.35,4.19,24.3,166,8.0227337191933,-7.73144872197827e-12,3
20498,350,2013,8,14,14,50,1.75,5.0,4.34,24.2,349,8.1807937083097,-9.74252711761663e-12,3
20499,357,2013,8,14,15,20,1.77,5.26,4.49,23.7,350,8.33885369742609,2.79830971511185e-12,3
20500,356,2013,8,14,15,50,1.98,5.88,4.76,23.3,357,8.496913686542491,7.872313194734859e-13,3
20503,357,2013,8,14,17,20,1.79,5.88,4.66,23.6,0,8.97109365389168,-5.24600386744161e-12,3
21156,225,2013,8,28,7,50,0.87,3.12,3.42,24.6,173,7.876138189965331,-8.80782566627837e-12,3
21473,342,2013,9,3,22,20,0.9,3.85,3.8,25.1,161,3.2374118287950497,-5.47322898753207e-12,3
21474,332,2013,9,3,22,50,0.8,3.85,3.87,25.1,342,3.3954718179114503,-7.48430738317043e-12,3
21475,339,2013,9,3,23,20,0.69,3.7,3.93,25.0,332,3.55353180702784,-9.4953857788088e-12,3
21476,331,2013,9,3,23,50,0.7,3.57,3.86,25.0,339,3.7115917961442406,3.04545105391969e-12,3
21480,342,2013,9,4,1,50,0.62,4.0,4.25,25.0,168,4.34383175260983,-4.99886252863378e-12,3
21503,346,2013,9,4,13,20,0.62,3.03,3.59,25.0,100,7.97921150228696,-7.59791994321566e-12,3
21504,345,2013,9,4,13,50,0.63,3.12,3.69,25.1,346,8.13727149140336,-9.608998338854019e-12,3
21505,348,2013,9,4,14,20,0.63,3.23,3.49,25.1,345,8.29533148051975,2.93183849387446e-12,3
21506,338,2013,9,4,14,50,0.64,3.23,3.43,25.1,348,8.45339146963615,9.20760098236095e-13,3
21507,341,2013,9,4,15,20,0.67,3.33,3.52,25.2,338,8.61145145875255,-1.09031829740227e-12,3
21508,346,2013,9,4,15,50,0.69,3.33,3.43,25.2,341,8.76951144786895,-3.10139669304064e-12,3
21509,357,2013,9,4,16,20,0.68,3.45,3.62,25.2,346,8.92757143698534,-5.1124750886790095e-12,3
21511,343,2013,9,4,17,20,0.74,4.76,3.76,25.3,2,9.24369141521814,-9.13463187995574e-12,3
21512,352,2013,9,4,17,50,0.78,5.0,3.89,25.4,343,9.40175140433453,-1.11457102755941e-11,3
21513,355,2013,9,4,18,20,0.78,4.55,4.07,25.5,352,9.55981139345093,1.3951265571343798e-12,3
21515,355,2013,9,4,19,20,0.81,5.26,4.18,25.5,0,9.87593137168373,-2.62703023414235e-12,3
21516,357,2013,9,4,19,50,0.78,5.0,4.28,25.5,355,10.0339913608001,-4.638108629780719e-12,3
21518,357,2013,9,4,20,50,0.75,4.76,4.41,25.6,2,10.3501113390329,-8.66026542105745e-12,3
21519,350,2013,9,4,21,20,0.73,5.0,4.43,25.5,357,10.5081713281493,-1.06713438166958e-11,3
21952,348,2013,9,13,21,50,1.07,4.17,4.1,26.0,71,4.44234064631093,-8.35337542609747e-12,3
21953,353,2013,9,13,22,20,1.11,4.35,4.14,26.0,348,4.60040063542733,4.1874614066310195e-12,3
21954,355,2013,9,13,22,50,1.18,4.35,4.16,26.0,353,4.758460624543731,-1.23755322173742e-11,3
21955,359,2013,9,13,23,20,1.16,4.55,4.14,25.9,355,4.91652061366013,1.65304615354284e-13,3
21956,350,2013,9,13,23,50,1.19,5.0,4.18,25.9,359,5.0745806027765195,-1.63976890086509e-11,3
21957,355,2013,9,14,0,20,1.2,4.76,4.3,25.9,350,5.23264059189292,-3.85685217592245e-12,3
21958,352,2013,9,14,0,50,1.26,5.0,4.37,25.9,355,5.39070058100932,-2.04198457999277e-11,3
21959,341,2013,9,14,1,20,1.2,5.26,4.28,25.9,352,5.54876057012571,-7.87900896719918e-12,3
21961,353,2013,9,14,2,20,1.28,5.26,4.53,25.8,0,5.864880548358509,-1.19011657584759e-11,3
